cnt,temp,hum,windspeed
182,0.76,0.52,0.2537
299,0.74,0.51,0.2836
601,0.74,0.51,0.2239
517,0.72,0.58,0.2239
405,0.7,0.61,0.1343
340,0.7,0.61,0.1642
236,0.66,0.69,0.1343
174,0.66,0.69,0.2537
86,0.64,0.73,0.1343
45,0.64,0.73,0.1343
16,0.64,0.73,0.1343
14,0.62,0.83,0.1045
4,0.6,0.88,0.0896
2,0.6,0.88,0.0
27,0.6,0.88,0.0896
98,0.6,1.0,0.0896
286,0.62,0.94,0.2537
489,0.66,0.83,0.1642
216,0.72,0.7,0.1642
143,0.7,0.74,0.2836
160,0.74,0.66,0.2239
194,0.78,0.59,0.3284
197,0.82,0.52,0.2836
189,0.82,0.52,0.2836
141,0.82,0.46,0.2836
291,0.8,0.49,0.3582
494,0.8,0.46,0.2836
478,0.8,0.46,0.3284
378,0.78,0.46,0.3284
322,0.72,0.58,0.1642
223,0.72,0.62,0.0896
180,0.7,0.65,0.1343
90,0.7,0.65,0.194
69,0.68,0.69,0.2537
50,0.7,0.58,0.2985
18,0.68,0.61,0.2239
12,0.66,0.65,0.0896
7,0.64,0.69,0.1343
31,0.64,0.65,0.2836
81,0.64,0.69,0.0896
249,0.64,0.73,0.1642
418,0.66,0.74,0.2836
227,0.7,0.65,0.2836
153,0.72,0.54,0.3881
166,0.74,0.55,0.3284
243,0.76,0.55,0.2985
209,0.74,0.58,0.194
239,0.76,0.55,0.2537
356,0.78,0.49,0.2836
419,0.76,0.55,0.3881
491,0.74,0.58,0.3881
399,0.72,0.62,0.2985
279,0.6,0.78,0.2537
144,0.62,0.73,0.2239
151,0.6,0.83,0.1045
141,0.6,0.78,0.1343
127,0.58,0.88,0.1343
94,0.58,0.88,0.1343
55,0.58,0.88,0.194
48,0.56,0.94,0.194
15,0.56,0.88,0.2239
4,0.56,0.88,0.2537
7,0.56,0.88,0.2239
19,0.58,0.83,0.2537
50,0.6,0.83,0.2537
102,0.62,0.78,0.194
177,0.64,0.73,0.2537
276,0.7,0.65,0.2239
349,0.7,0.65,0.2239
358,0.72,0.58,0.2537
385,0.72,0.62,0.2239
382,0.74,0.58,0.2239
374,0.74,0.55,0.2239
402,0.76,0.55,0.2836
341,0.74,0.55,0.2985
385,0.72,0.62,0.2537
252,0.7,0.65,0.194
196,0.7,0.65,0.2239
201,0.66,0.74,0.2985
161,0.66,0.78,0.2239
125,0.64,0.83,0.194
83,0.64,0.83,0.2239
66,0.62,0.88,0.1642
61,0.62,0.88,0.1045
26,0.62,0.88,0.1045
23,0.6,0.88,0.0896
6,0.6,0.94,0.1642
15,0.62,0.88,0.194
30,0.62,0.88,0.2537
96,0.62,0.88,0.2239
152,0.62,0.94,0.2537
251,0.66,0.83,0.2239
319,0.66,0.83,0.2836
402,0.7,0.74,0.2239
418,0.72,0.7,0.2836
351,0.74,0.7,0.2836
376,0.74,0.7,0.2985
361,0.74,0.7,0.2836
383,0.74,0.7,0.2836
328,0.72,0.74,0.2836
287,0.72,0.74,0.2537
219,0.7,0.79,0.194
229,0.68,0.83,0.1642
171,0.66,0.89,0.1343
135,0.66,0.89,0.1642
103,0.64,0.94,0.194
79,0.64,0.94,0.1343
45,0.64,0.94,0.194
18,0.64,0.94,0.194
6,0.62,0.94,0.1642
7,0.62,0.94,0.1045
16,0.64,0.94,0.0896
31,0.64,0.94,0.0
94,0.66,0.89,0.1045
128,0.72,0.74,0.0896
269,0.8,0.55,0.2537
321,0.82,0.52,0.0
366,0.86,0.47,0.1045
350,0.86,0.44,0.0896
327,0.88,0.39,0.0
311,0.88,0.39,0.2537
309,0.88,0.37,0.2836
304,0.86,0.41,0.2239
249,0.86,0.41,0.1642
225,0.52,0.48,0.1045
237,0.76,0.58,0.0
149,0.74,0.7,0.1343
106,0.72,0.74,0.1642
48,0.7,0.84,0.1045
29,0.7,0.79,0.0896
17,0.68,0.89,0.0896
12,0.66,0.94,0.1343
4,0.64,0.94,0.0
3,0.66,0.83,0.0896
26,0.66,0.83,0.0896
109,0.68,0.79,0.0896
235,0.74,0.66,0.1045
406,0.78,0.59,0.1343
175,0.8,0.55,0.1343
109,0.82,0.56,0.1343
106,0.86,0.47,0.0
162,0.86,0.47,0.1343
147,0.9,0.39,0.1642
140,0.9,0.37,0.0
175,0.9,0.37,0.1642
249,0.9,0.39,0.1343
495,0.84,0.53,0.2239
417,0.84,0.53,0.194
285,0.78,0.62,0.1045
251,0.78,0.62,0.1045
210,0.76,0.66,0.1045
159,0.74,0.7,0.1642
61,0.72,0.79,0.0896
34,0.7,0.79,0.1642
17,0.7,0.84,0.2537
3,0.7,0.79,0.1642
6,0.68,0.89,0.194
4,0.68,0.89,0.2239
21,0.66,0.89,0.0896
128,0.68,0.89,0.0896
284,0.7,0.79,0.1642
454,0.72,0.79,0.194
207,0.74,0.74,0.2239
115,0.76,0.75,0.2537
112,0.82,0.59,0.2239
169,0.86,0.53,0.0
154,0.9,0.37,0.194
145,0.9,0.37,0.2537
152,0.9,0.39,0.2985
266,0.86,0.47,0.2985
486,0.86,0.47,0.2985
309,0.82,0.56,0.3881
264,0.74,0.79,0.1642
256,0.74,0.79,0.2537
190,0.74,0.7,0.2836
129,0.74,0.66,0.1343
69,0.74,0.51,0.1642
42,0.74,0.4,0.3582
15,0.72,0.38,0.1045
6,0.7,0.39,0.0
4,0.66,0.44,0.1045
3,0.66,0.41,0.194
31,0.66,0.39,0.2239
113,0.66,0.39,0.1343
304,0.7,0.34,0.2537
467,0.7,0.32,0.2985
225,0.72,0.26,0.3582
139,0.72,0.28,0.4925
165,0.74,0.28,0.3881
232,0.76,0.25,0.4627
203,0.8,0.24,0.3582
185,0.78,0.24,0.3284
188,0.8,0.21,0.3881
318,0.8,0.22,0.4925
572,0.76,0.2,0.5224
525,0.74,0.22,0.3881
379,0.72,0.23,0.2985
337,0.7,0.24,0.194
248,0.66,0.31,0.194
155,0.64,0.33,0.2537
112,0.62,0.35,0.2239
68,0.62,0.38,0.2836
22,0.6,0.38,0.3582
12,0.56,0.43,0.2239
5,0.54,0.49,0.2239
6,0.52,0.48,0.3284
28,0.52,0.48,0.3582
106,0.54,0.45,0.2985
277,0.54,0.45,0.2537
502,0.56,0.43,0.3284
230,0.58,0.4,0.1642
161,0.62,0.33,0.2537
192,0.64,0.31,0.3284
259,0.66,0.27,0.2836
248,0.68,0.26,0.2537
240,0.7,0.28,0.2836
212,0.7,0.28,0.2836
349,0.72,0.26,0.3284
558,0.72,0.25,0.2836
564,0.7,0.24,0.2985
391,0.68,0.26,0.2836
293,0.64,0.29,0.1642
247,0.64,0.29,0.1045
171,0.62,0.35,0.0
171,0.58,0.46,0.1045
93,0.56,0.52,0.0
94,0.54,0.64,0.1045
59,0.54,0.56,0.194
18,0.52,0.59,0.1045
15,0.52,0.59,0.0896
8,0.5,0.64,0.0
28,0.54,0.6,0.0
87,0.56,0.56,0.0
125,0.6,0.46,0.0896
224,0.62,0.43,0.1343
317,0.64,0.38,0.1045
369,0.66,0.36,0.1343
420,0.7,0.32,0.1642
456,0.74,0.28,0.1343
451,0.74,0.33,0.2239
404,0.74,0.27,0.4179
440,0.72,0.3,0.1343
344,0.72,0.34,0.2537
341,0.74,0.3,0.1642
285,0.7,0.39,0.0896
239,0.7,0.48,0.0896
185,0.66,0.47,0.1045
190,0.64,0.57,0.2239
150,0.64,0.57,0.0
113,0.64,0.57,0.0896
96,0.64,0.61,0.1642
64,0.64,0.61,0.1642
47,0.62,0.65,0.1642
12,0.62,0.65,0.1642
6,0.62,0.61,0.1343
21,0.62,0.61,0.1045
27,0.6,0.73,0.2537
98,0.6,0.73,0.2537
164,0.6,0.78,0.194
251,0.62,0.73,0.0896
335,0.64,0.69,0.1045
335,0.64,0.69,0.1045
367,0.66,0.65,0.1045
385,0.7,0.58,0.1642
417,0.7,0.54,0.0
398,0.72,0.51,0.0896
390,0.74,0.51,0.0
363,0.7,0.58,0.1045
357,0.68,0.65,0.1642
279,0.66,0.69,0.194
165,0.64,0.73,0.1642
130,0.64,0.78,0.2239
86,0.62,0.78,0.1343
29,0.62,0.78,0.1343
14,0.6,0.83,0.1343
8,0.58,0.88,0.1045
5,0.58,0.88,0.0
8,0.56,0.94,0.1045
31,0.56,0.88,0.0896
112,0.58,0.88,0.0
299,0.62,0.78,0.1045
438,0.64,0.73,0.0896
188,0.7,0.58,0.1642
95,0.72,0.51,0.2239
111,0.74,0.42,0.1343
153,0.76,0.37,0.1642
180,0.78,0.35,0.0
145,0.78,0.31,0.1343
165,0.8,0.29,0.194
267,0.76,0.33,0.1343
579,0.78,0.33,0.2836
556,0.76,0.31,0.1343
407,0.72,0.54,0.194
336,0.68,0.61,0.1343
189,0.66,0.57,0.0896
173,0.66,0.61,0.0896
60,0.64,0.69,0.0896
20,0.64,0.65,0.0896
4,0.62,0.69,0.1343
5,0.6,0.73,0.0896
2,0.6,0.73,0.0896
5,0.58,0.83,0.1343
32,0.58,0.88,0.1642
126,0.6,0.78,0.1343
334,0.64,0.69,0.194
477,0.68,0.61,0.1343
217,0.72,0.58,0.2239
123,0.76,0.48,0.194
151,0.76,0.52,0.2537
183,0.8,0.46,0.2836
196,0.8,0.43,0.2537
146,0.8,0.43,0.2836
183,0.82,0.41,0.3284
308,0.8,0.38,0.2239
539,0.8,0.43,0.2537
551,0.78,0.46,0.2836
424,0.76,0.48,0.2537
346,0.74,0.56,0.1343
218,0.72,0.7,0.1343
153,0.7,0.65,0.1343
90,0.68,0.79,0.1045
41,0.66,0.89,0.1343
23,0.66,0.78,0.0
7,0.64,0.89,0.0896
3,0.64,0.89,0.0896
6,0.62,0.83,0.0
21,0.62,0.88,0.0
116,0.64,0.89,0.1343
353,0.66,0.74,0.1045
481,0.76,0.58,0.1642
202,0.76,0.58,0.1642
90,0.82,0.43,0.2239
134,0.84,0.41,0.194
149,0.88,0.42,0.1343
136,0.9,0.42,0.0
155,0.92,0.4,0.2537
128,0.92,0.4,0.1642
233,0.92,0.4,0.2239
506,0.92,0.35,0.2239
459,0.9,0.37,0.2239
384,0.82,0.59,0.1343
280,0.8,0.63,0.1343
202,0.8,0.66,0.1343
176,0.76,0.75,0.1642
116,0.76,0.75,0.194
47,0.74,0.79,0.1343
16,0.74,0.79,0.1045
6,0.72,0.84,0.1642
2,0.72,0.84,0.1045
6,0.72,0.79,0.0896
20,0.7,0.84,0.0
118,0.72,0.84,0.0896
314,0.72,0.79,0.1343
432,0.76,0.7,0.1045
168,0.84,0.49,0.0
94,0.86,0.5,0.2836
118,0.9,0.42,0.2239
140,0.92,0.35,0.194
136,0.9,0.37,0.0896
118,0.92,0.4,0.194
104,0.94,0.31,0.1642
200,0.92,0.33,0.1343
409,0.9,0.37,0.2537
466,0.88,0.39,0.2836
326,0.84,0.39,0.3284
254,0.8,0.43,0.194
171,0.76,0.52,0.0
153,0.74,0.58,0.1642
97,0.74,0.57,0.1642
69,0.7,0.65,0.2239
23,0.7,0.65,0.2239
13,0.68,0.69,0.1642
6,0.68,0.69,0.1642
4,0.66,0.78,0.1642
28,0.66,0.78,0.1642
104,0.66,0.78,0.0896
267,0.72,0.66,0.1045
452,0.74,0.58,0.1343
213,0.76,0.55,0.0
111,0.78,0.52,0.0
153,0.82,0.46,0.0
207,0.84,0.44,0.1343
189,0.84,0.44,0.1045
165,0.86,0.39,0.0
212,0.84,0.44,0.1045
285,0.82,0.56,0.2985
517,0.82,0.52,0.2239
463,0.8,0.59,0.2239
306,0.78,0.59,0.194
250,0.76,0.62,0.1045
218,0.76,0.66,0.1343
185,0.72,0.74,0.2537
146,0.72,0.74,0.1642
117,0.7,0.79,0.1343
77,0.7,0.79,0.0896
60,0.7,0.79,0.1045
28,0.68,0.83,0.0896
13,0.68,0.79,0.0896
16,0.68,0.74,0.1343
40,0.7,0.61,0.1343
68,0.72,0.58,0.194
143,0.74,0.58,0.194
230,0.74,0.62,0.1343
264,0.74,0.58,0.1642
325,0.76,0.62,0.1343
347,0.8,0.55,0.2239
387,0.8,0.55,0.194
380,0.82,0.49,0.1045
374,0.82,0.49,0.1045
394,0.8,0.46,0.194
337,0.74,0.58,0.1642
286,0.72,0.62,0.1343
264,0.7,0.65,0.194
275,0.68,0.74,0.2537
220,0.66,0.74,0.2239
190,0.66,0.78,0.2239
131,0.66,0.74,0.1045
119,0.66,0.78,0.2239
93,0.64,0.83,0.1045
66,0.64,0.89,0.2537
28,0.64,0.89,0.2836
14,0.62,0.88,0.1642
10,0.62,0.88,0.2239
14,0.62,0.88,0.1045
34,0.64,0.78,0.1045
92,0.7,0.74,0.0
182,0.72,0.66,0.0
311,0.76,0.58,0.0896
367,0.78,0.55,0.1045
420,0.82,0.46,0.0
373,0.78,0.59,0.2836
315,0.82,0.56,0.2537
360,0.8,0.59,0.2985
350,0.68,0.83,0.2836
252,0.68,0.83,0.2836
256,0.7,0.74,0.1642
223,0.7,0.74,0.1045
206,0.66,0.83,0.1642
140,0.66,0.83,0.1045
128,0.64,0.83,0.1343
107,0.64,0.78,0.194
28,0.64,0.78,0.1343
16,0.64,0.73,0.2239
10,0.62,0.73,0.2836
7,0.6,0.6,0.4925
4,0.56,0.64,0.2985
29,0.54,0.64,0.3881
105,0.54,0.64,0.4179
328,0.56,0.56,0.3582
476,0.58,0.49,0.4478
224,0.62,0.46,0.3582
118,0.64,0.41,0.3284
159,0.66,0.41,0.2985
196,0.66,0.41,0.2836
227,0.7,0.37,0.0
200,0.7,0.34,0.2537
185,0.7,0.37,0.4478
326,0.7,0.37,0.4179
601,0.7,0.39,0.3284
586,0.7,0.37,0.3582
423,0.66,0.39,0.2836
331,0.64,0.44,0.2537
218,0.64,0.41,0.2537
134,0.62,0.46,0.2239
89,0.62,0.46,0.194
31,0.6,0.49,0.194
13,0.6,0.49,0.2537
10,0.6,0.49,0.2836
2,0.58,0.53,0.3284
3,0.54,0.6,0.2537
26,0.54,0.56,0.3284
113,0.54,0.56,0.2985
365,0.56,0.52,0.4179
486,0.58,0.49,0.3881
193,0.62,0.46,0.194
130,0.62,0.46,0.2239
143,0.64,0.41,0.2836
169,0.64,0.41,0.3582
209,0.64,0.44,0.2239
159,0.64,0.47,0.194
178,0.64,0.47,0.1642
330,0.68,0.41,0.194
569,0.64,0.5,0.2836
538,0.62,0.51,0.3284
386,0.64,0.5,0.3582
297,0.6,0.56,0.1642
243,0.6,0.56,0.2985
188,0.58,0.6,0.2239
110,0.56,0.68,0.2239
52,0.56,0.64,0.3582
14,0.54,0.64,0.2836
9,0.52,0.63,0.2239
1,0.5,0.68,0.2537
4,0.5,0.63,0.2836
21,0.48,0.67,0.2836
121,0.5,0.63,0.2537
370,0.54,0.6,0.1343
498,0.58,0.53,0.1343
207,0.6,0.49,0.0
135,0.64,0.47,0.1642
164,0.68,0.36,0.0
211,0.7,0.34,0.2239
189,0.74,0.28,0.2836
178,0.74,0.28,0.0
164,0.76,0.27,0.0
312,0.76,0.27,0.1343
638,0.74,0.28,0.1045
607,0.72,0.32,0.1343
416,0.7,0.37,0.2836
330,0.66,0.44,0.1642
257,0.64,0.47,0.2239
175,0.62,0.5,0.1045
107,0.62,0.53,0.0
47,0.6,0.56,0.1045
17,0.58,0.6,0.0
5,0.6,0.56,0.0896
4,0.56,0.73,0.0896
6,0.56,0.68,0.1045
25,0.6,0.64,0.194
112,0.58,0.73,0.1642
188,0.56,0.78,0.1642
388,0.6,0.69,0.1343
261,0.62,0.65,0.194
121,0.66,0.61,0.2537
150,0.68,0.61,0.2985
206,0.72,0.54,0.3881
151,0.72,0.54,0.2537
153,0.72,0.54,0.3284
159,0.7,0.61,0.2985
294,0.66,0.69,0.194
272,0.64,0.78,0.1045
325,0.64,0.83,0.2239
327,0.62,0.83,0.2836
201,0.62,0.83,0.3284
188,0.62,0.83,0.2537
151,0.62,0.83,0.2537
16,0.6,0.83,0.2537
24,0.56,0.88,0.0896
23,0.56,0.94,0.1343
13,0.56,0.94,0.1045
6,0.56,0.94,0.1045
6,0.54,0.94,0.1343
13,0.54,1.0,0.0
97,0.56,0.94,0.0
250,0.6,0.83,0.0
454,0.6,0.83,0.0
224,0.7,0.58,0.194
170,0.7,0.58,0.194
181,0.68,0.69,0.2537
243,0.7,0.65,0.2537
204,0.74,0.62,0.2836
215,0.76,0.52,0.194
243,0.78,0.43,0.2239
355,0.76,0.45,0.1642
552,0.76,0.4,0.194
450,0.76,0.4,0.194
328,0.64,0.83,0.2537
232,0.64,0.78,0.1045
208,0.64,0.78,0.0896
175,0.62,0.88,0.1343
178,0.62,0.83,0.1343
104,0.62,0.88,0.1343
95,0.62,0.83,0.1045
53,0.6,0.88,0.0
20,0.6,0.88,0.0896
5,0.6,0.88,0.0896
7,0.62,0.83,0.0
27,0.62,0.83,0.1045
57,0.64,0.78,0.1343
131,0.66,0.78,0.0896
218,0.7,0.61,0.2239
244,0.72,0.62,0.194
404,0.72,0.62,0.1343
420,0.74,0.66,0.0896
327,0.76,0.55,0.0
334,0.8,0.46,0.2836
367,0.82,0.46,0.1343
468,0.76,0.52,0.2239
449,0.76,0.48,0.1642
381,0.74,0.55,0.194
326,0.74,0.51,0.1045
188,0.72,0.58,0.1343
183,0.72,0.66,0.1045
161,0.72,0.62,0.1343
150,0.72,0.62,0.0
89,0.7,0.65,0.0
76,0.7,0.65,0.0896
72,0.68,0.74,0.0896
30,0.66,0.78,0.1343
17,0.66,0.74,0.1343
19,0.66,0.78,0.0
33,0.66,0.78,0.1642
71,0.66,0.78,0.1642
84,0.68,0.74,0.1045
169,0.68,0.74,0.1045
244,0.7,0.61,0.1045
377,0.72,0.58,0.0896
396,0.74,0.55,0.0896
363,0.74,0.51,0.0
317,0.74,0.58,0.1045
362,0.74,0.55,0.1045
378,0.76,0.48,0.0
397,0.74,0.51,0.0
296,0.74,0.58,0.0896
311,0.72,0.62,0.1343
232,0.7,0.7,0.194
167,0.68,0.79,0.1343
152,0.66,0.78,0.2239
92,0.66,0.78,0.194
26,0.66,0.83,0.1642
12,0.64,0.89,0.0896
2,0.64,0.89,0.0896
1,0.64,0.89,0.0
3,0.62,0.88,0.1642
3,0.62,0.83,0.1343
26,0.6,0.78,0.1343
46,0.56,0.88,0.194
221,0.56,0.83,0.194
219,0.6,0.78,0.2537
91,0.6,0.78,0.2537
94,0.6,0.78,0.1045
162,0.62,0.69,0.1045
179,0.64,0.65,0.1045
175,0.66,0.61,0.1045
205,0.66,0.61,0.1343
299,0.7,0.58,0.1642
565,0.7,0.54,0.0
538,0.7,0.61,0.2537
431,0.66,0.65,0.2239
316,0.66,0.69,0.2239
206,0.64,0.73,0.1642
130,0.64,0.73,0.2239
60,0.62,0.78,0.2537
33,0.62,0.78,0.1642
14,0.62,0.78,0.1642
6,0.62,0.83,0.1642
2,0.62,0.83,0.1642
9,0.6,0.88,0.1045
25,0.6,0.88,0.1343
115,0.6,0.88,0.1343
309,0.6,0.94,0.0
401,0.62,0.88,0.1045
275,0.62,0.88,0.2537
161,0.64,0.83,0.194
171,0.66,0.83,0.1642
189,0.7,0.74,0.1642
207,0.74,0.66,0.1642
152,0.76,0.62,0.2239
170,0.78,0.59,0.2537
335,0.8,0.59,0.2239
572,0.78,0.66,0.2239
536,0.76,0.7,0.2537
425,0.74,0.74,0.2239
326,0.74,0.7,0.2239
229,0.72,0.74,0.194
109,0.7,0.79,0.1045
64,0.7,0.74,0.1045
33,0.66,0.78,0.194
21,0.66,0.78,0.1343
7,0.66,0.78,0.0
7,0.66,0.78,0.1343
11,0.64,0.83,0.0
23,0.64,0.89,0.0
122,0.66,0.83,0.0
311,0.7,0.79,0.0
423,0.72,0.74,0.1045
219,0.72,0.79,0.1642
135,0.74,0.7,0.2537
145,0.74,0.7,0.1642
188,0.8,0.59,0.2239
147,0.82,0.56,0.2537
145,0.82,0.52,0.2836
146,0.82,0.56,0.2836
258,0.82,0.59,0.3284
529,0.8,0.55,0.3881
513,0.8,0.59,0.2537
342,0.8,0.52,0.2537
282,0.74,0.74,0.1343
247,0.74,0.79,0.1642
148,0.72,0.79,0.194
105,0.72,0.79,0.2239
49,0.72,0.79,0.2239
31,0.72,0.74,0.2239
4,0.72,0.74,0.2239
5,0.72,0.74,0.1642
7,0.7,0.79,0.1343
24,0.72,0.74,0.1642
100,0.72,0.74,0.1642
327,0.72,0.74,0.1343
432,0.74,0.7,0.194
227,0.74,0.7,0.1343
127,0.76,0.66,0.1343
136,0.76,0.66,0.2537
160,0.76,0.66,0.2836
186,0.76,0.62,0.2836
149,0.76,0.66,0.2985
189,0.76,0.52,0.3582
275,0.74,0.62,0.2985
569,0.72,0.7,0.3582
540,0.72,0.7,0.4179
400,0.72,0.7,0.3582
352,0.7,0.74,0.2239
234,0.7,0.74,0.194
162,0.7,0.74,0.2239
105,0.7,0.74,0.2836
63,0.68,0.79,0.194
28,0.66,0.83,0.3284
14,0.66,0.83,0.3284
5,0.66,0.83,0.1642
9,0.66,0.83,0.0896
20,0.64,0.89,0.0896
91,0.66,0.83,0.1343
268,0.66,0.83,0.2239
466,0.7,0.74,0.2239
231,0.74,0.62,0.1343
145,0.8,0.43,0.2836
203,0.8,0.38,0.3284
201,0.8,0.41,0.2836
221,0.8,0.36,0.2239
229,0.78,0.43,0.2836
216,0.82,0.34,0.3881
327,0.8,0.33,0.4179
557,0.76,0.37,0.2537
452,0.76,0.37,0.2985
385,0.74,0.4,0.2239
288,0.72,0.45,0.1642
233,0.7,0.48,0.1343
167,0.7,0.48,0.0
172,0.68,0.51,0.1343
116,0.68,0.47,0.1642
95,0.66,0.5,0.1642
59,0.66,0.5,0.194
39,0.64,0.57,0.194
11,0.64,0.57,0.194
14,0.62,0.61,0.1343
29,0.64,0.57,0.2239
42,0.64,0.57,0.2836
112,0.7,0.48,0.2537
186,0.72,0.45,0.2537
302,0.72,0.45,0.194
331,0.74,0.42,0.0
392,0.74,0.4,0.2836
371,0.74,0.4,0.2836
383,0.74,0.45,0.2985
392,0.74,0.45,0.0
410,0.76,0.43,0.2985
399,0.74,0.42,0.2239
307,0.72,0.45,0.2537
375,0.72,0.48,0.2836
269,0.7,0.48,0.194
202,0.68,0.51,0.1642
187,0.68,0.47,0.194
179,0.66,0.5,0.2985
115,0.64,0.53,0.0
90,0.64,0.53,0.1045
87,0.62,0.57,0.1045
34,0.6,0.64,0.1045
11,0.6,0.64,0.0896
12,0.6,0.64,0.0
20,0.6,0.64,0.0
51,0.62,0.61,0.0
107,0.64,0.61,0.194
206,0.66,0.54,0.0896
332,0.72,0.48,0.1045
346,0.72,0.45,0.1343
443,0.74,0.4,0.1642
442,0.74,0.4,0.0
443,0.74,0.4,0.1343
403,0.74,0.4,0.0
455,0.74,0.42,0.194
421,0.72,0.42,0.1642
382,0.72,0.45,0.2537
317,0.72,0.48,0.1343
213,0.7,0.48,0.1045
183,0.7,0.54,0.1045
114,0.7,0.51,0.0
78,0.7,0.54,0.0896
32,0.64,0.73,0.2836
15,0.62,0.78,0.1343
6,0.62,0.78,0.1343
2,0.62,0.78,0.1343
9,0.6,0.83,0.1642
22,0.62,0.83,0.1642
94,0.62,0.78,0.1642
261,0.64,0.73,0.2239
447,0.66,0.74,0.194
187,0.72,0.54,0.0
150,0.72,0.54,0.1343
150,0.7,0.58,0.0
170,0.72,0.54,0.0
164,0.72,0.58,0.2239
158,0.72,0.58,0.0896
202,0.74,0.55,0.0
275,0.74,0.55,0.1045
604,0.74,0.55,0.1343
591,0.74,0.51,0.0
396,0.72,0.62,0.194
305,0.7,0.65,0.1045
242,0.7,0.65,0.0
145,0.68,0.69,0.0
81,0.68,0.69,0.0
30,0.66,0.78,0.1343
13,0.66,0.74,0.0
11,0.66,0.74,0.0
2,0.66,0.74,0.0
8,0.66,0.74,0.0
21,0.66,0.78,0.0
124,0.66,0.83,0.1642
347,0.68,0.83,0.194
456,0.7,0.79,0.1642
246,0.74,0.7,0.0
157,0.8,0.49,0.1642
167,0.82,0.46,0.0
202,0.84,0.47,0.2239
189,0.84,0.44,0.0
160,0.86,0.44,0.2239
166,0.86,0.41,0.0
261,0.86,0.47,0.2836
579,0.82,0.56,0.2836
504,0.8,0.55,0.2985
299,0.74,0.58,0.4627
296,0.74,0.62,0.0
195,0.74,0.66,0.2836
134,0.7,0.7,0.2985
81,0.7,0.7,0.2836
36,0.68,0.79,0.2836
28,0.68,0.79,0.2985
16,0.66,0.83,0.2239
5,0.66,0.83,0.1045
5,0.66,0.83,0.1045
22,0.64,0.83,0.194
116,0.66,0.69,0.2985
336,0.7,0.54,0.2239
540,0.7,0.48,0.2836
221,0.72,0.45,0.3881
126,0.74,0.42,0.2836
170,0.76,0.35,0.2239
243,0.76,0.35,0.2537
231,0.8,0.31,0.3284
188,0.8,0.31,0.194
189,0.82,0.3,0.1642
328,0.82,0.3,0.4179
570,0.82,0.26,0.4179
588,0.8,0.29,0.2985
401,0.76,0.35,0.3881
333,0.74,0.37,0.2985
221,0.72,0.39,0.2239
183,0.7,0.42,0.194
129,0.68,0.47,0.194
54,0.66,0.5,0.1642
32,0.64,0.53,0.1343
8,0.62,0.57,0.1343
9,0.6,0.6,0.1642
6,0.58,0.64,0.1343
25,0.58,0.64,0.2537
123,0.6,0.64,0.2537
320,0.62,0.61,0.2239
555,0.68,0.47,0.2239
260,0.7,0.42,0.2239
132,0.72,0.42,0.194
169,0.74,0.37,0.1343
233,0.76,0.35,0.1642
232,0.76,0.33,0.194
163,0.78,0.31,0.194
240,0.78,0.25,0.2537
323,0.8,0.26,0.1343
594,0.78,0.27,0.3582
586,0.76,0.29,0.2537
455,0.74,0.33,0.194
340,0.74,0.33,0.194
323,0.72,0.37,0.1045
207,0.7,0.42,0.1642
126,0.66,0.5,0.0
68,0.66,0.5,0.0
31,0.66,0.5,0.0
13,0.62,0.69,0.0
11,0.64,0.53,0.0
6,0.62,0.57,0.0
30,0.6,0.64,0.1343
108,0.62,0.61,0.1343
243,0.66,0.54,0.1045
492,0.7,0.42,0.1642
260,0.74,0.35,0.1642
170,0.76,0.33,0.1642
214,0.8,0.26,0.0
263,0.8,0.26,0.0
292,0.8,0.24,0.0
303,0.82,0.23,0.194
381,0.82,0.21,0.2537
427,0.82,0.17,0.0
461,0.82,0.21,0.194
422,0.8,0.24,0.2537
318,0.78,0.25,0.194
269,0.72,0.42,0.2239
218,0.7,0.45,0.194
222,0.7,0.42,0.0
140,0.68,0.47,0.0896
115,0.68,0.47,0.0896
78,0.66,0.54,0.0
52,0.64,0.53,0.0
26,0.64,0.53,0.0
11,0.62,0.61,0.0
14,0.58,0.73,0.1045
32,0.62,0.69,0.1045
45,0.64,0.65,0.0
132,0.68,0.57,0.0
179,0.74,0.51,0.0896
271,0.8,0.36,0.0
357,0.8,0.36,0.0896
374,0.82,0.3,0.1343
404,0.82,0.3,0.1045
392,0.84,0.2,0.0
331,0.86,0.19,0.1642
398,0.88,0.22,0.2239
349,0.84,0.3,0.2239
383,0.82,0.3,0.2836
305,0.8,0.33,0.2239
284,0.76,0.45,0.2836
232,0.74,0.48,0.194
201,0.72,0.51,0.1642
154,0.72,0.54,0.2836
144,0.7,0.58,0.2239
78,0.7,0.61,0.1642
69,0.7,0.58,0.194
33,0.68,0.65,0.0896
5,0.68,0.65,0.0896
1,0.62,0.83,0.194
3,0.62,0.94,0.0896
25,0.64,0.89,0.194
92,0.68,0.79,0.2239
181,0.7,0.74,0.2537
264,0.74,0.66,0.1642
390,0.76,0.62,0.1045
404,0.8,0.55,0.1045
421,0.8,0.59,0.2239
375,0.82,0.56,0.2537
376,0.84,0.53,0.2985
414,0.84,0.53,0.2985
358,0.8,0.49,0.8507
181,0.8,0.49,0.8507
183,0.66,0.83,0.194
176,0.66,0.83,0.0
167,0.66,0.83,0.1642
162,0.66,0.78,0.1045
147,0.64,0.83,0.1642
